,case:id,case:concept:name,Operation,concept:name,time:timestamp,Question,Report,Year,Category,Type
645,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-12-14 11:54:39.260528,P5,A11,2020,Professional,Identification
646,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent lineal distribution of an attribute by traces,Represent lineal distribution of an attribute by traces,2021-12-14 12:54:39.260528,P5,A11,2020,Professional,Representation
647,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent scatterplot,Represent scatterplot,2021-12-14 13:54:39.260528,P5,A11,2020,Professional,Representation
648,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2021-12-14 14:54:39.260528,P5,A11,2020,Professional,Manipulation
649,A11 P5 BPI 2020,A11 P5 BPI 2020,Group sub-processes,Group sub-processes,2021-12-14 15:54:39.260528,P5,A11,2020,Professional,Manipulation
650,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter traces,Filter traces by activities,2021-12-14 16:54:39.260528,P5,A11,2020,Professional,Manipulation
651,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of traces,2021-12-14 17:54:39.260528,P5,A11,2020,Professional,Calculate statistics
652,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify values of attributes,2021-12-14 18:54:39.260528,P5,A11,2020,Professional,Identification
653,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter traces,Filter traces by year,2021-12-14 19:54:39.260528,P5,A11,2020,Professional,Manipulation
654,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-12-14 20:54:39.260528,P5,A11,2020,Professional,Analyze Cycle Time
655,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2021-12-14 21:54:39.260528,P5,A11,2020,Professional,Calculate statistics
656,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-12-14 22:54:39.260528,P5,A11,2020,Professional,Analyze Cycle Time
657,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify bottlenecks,Identify sub-processes as bottlenecks applying temporal performance criteria,2021-12-14 23:54:39.260528,P5,A11,2020,Professional,Analyze Cycle Time
658,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2021-12-15 00:54:39.260528,P5,A11,2020,Professional,Representation
659,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2021-12-15 01:54:39.260528,P5,A11,2020,Professional,Representation
660,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-12-15 02:54:39.260528,P5,A11,2020,Professional,Identification
661,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent temporal series,Represent temporal series of subprocesses,2021-12-15 03:54:39.260528,P5,A11,2020,Professional,Representation
662,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent bar charts,Represent bar charts of sub-processes,2021-12-15 04:54:39.260528,P5,A11,2020,Professional,Representation
663,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-12-15 05:54:39.260528,P5,A11,2020,Professional,Identification
664,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-12-15 06:54:39.260528,P5,A11,2020,Professional,Analyze Cycle Time
665,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify attributes,Identify attributes by cycle time,2021-12-15 07:54:39.260528,P5,A11,2020,Professional,Identification
666,A11 P5 BPI 2020,A11 P5 BPI 2020,Identify bottlenecks,Identify organizational units as bottlenecks applying temporal performance criteria,2021-12-15 08:54:39.260528,P5,A11,2020,Professional,Analyze Cycle Time
667,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate number of elements,Calculate number of sub-processes,2021-12-15 09:54:39.260528,P5,A11,2020,Professional,Calculate statistics
668,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-12-15 10:54:39.260528,P5,A11,2020,Professional,Calculate statistics
669,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent lineal distribution of an attribute by traces,Represent lineal distribution of an attribute by traces,2021-12-15 11:54:39.260528,P5,A11,2020,Professional,Representation
670,A11 P5 BPI 2020,A11 P5 BPI 2020,Represent scatterplot,Represent scatterplot,2021-12-15 12:54:39.260528,P5,A11,2020,Professional,Representation
671,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter traces,Filter traces by attributes,2021-12-15 13:54:39.260528,P5,A11,2020,Professional,Manipulation
672,A11 P5 BPI 2020,A11 P5 BPI 2020,Filter sub-processes,Filter sub-processes by cycle time,2021-12-15 14:54:39.260528,P5,A11,2020,Professional,Manipulation
673,A11 P5 BPI 2020,A11 P5 BPI 2020,Calculate percentages,Calculate percentage of sub-processes,2021-12-15 15:54:39.260528,P5,A11,2020,Professional,Calculate statistics
674,A16 P1 BPI 2020,A16 P1 BPI 2020,Filter traces,Filter traces by year,2021-12-15 16:54:39.260528,P1,A16,2020,Professional,Manipulation
675,A16 P1 BPI 2020,A16 P1 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-15 17:54:39.260528,P1,A16,2020,Professional,Analyze Cycle Time
676,A16 P1 BPI 2020,A16 P1 BPI 2020,Compare cycle time,Compare cycle time,2021-12-15 18:54:39.260528,P1,A16,2020,Professional,Analyze Cycle Time
677,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2021-12-15 19:54:39.260528,P4,A16,2020,Professional,Analyze Cycle Time
678,A16 P4 BPI 2020,A16 P4 BPI 2020,Represent process map,Represent process map with cycle time,2021-12-15 20:54:39.260528,P4,A16,2020,Professional,Representation
679,A16 P4 BPI 2020,A16 P4 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-15 21:54:39.260528,P4,A16,2020,Professional,Identification
680,A16 P4 BPI 2020,A16 P4 BPI 2020,Compare cycle time,Compare cycle time,2021-12-15 22:54:39.260528,P4,A16,2020,Professional,Analyze Cycle Time
681,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate frequency,Calculate frequency of traces,2021-12-15 23:54:39.260528,P4,A16,2020,Professional,Calculate statistics
682,A16 P4 BPI 2020,A16 P4 BPI 2020,Filter traces,Filter traces by frequency,2021-12-16 00:54:39.260528,P4,A16,2020,Professional,Manipulation
683,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-16 01:54:39.260528,P4,A16,2020,Professional,Calculate statistics
684,A16 P4 BPI 2020,A16 P4 BPI 2020,Filter variants depending on frequency,Filter variants depending on frequency,2021-12-16 02:54:39.260528,P4,A16,2020,Professional,Manipulation
685,A16 P4 BPI 2020,A16 P4 BPI 2020,Represent process map,Represent process map with cycle time,2021-12-16 03:54:39.260528,P4,A16,2020,Professional,Representation
686,A16 P4 BPI 2020,A16 P4 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-16 04:54:39.260528,P4,A16,2020,Professional,Analyze Cycle Time
687,A16 P2 BPI 2020,A16 P2 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-12-16 05:54:39.260528,P2,A16,2020,Professional,Representation
688,A16 P2 BPI 2020,A16 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-16 06:54:39.260528,P2,A16,2020,Professional,Identification
689,A16 P2 BPI 2020,A16 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-16 07:54:39.260528,P2,A16,2020,Professional,Calculate statistics
690,A16 P2 BPI 2020,A16 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-16 08:54:39.260528,P2,A16,2020,Professional,Calculate statistics
691,A16 P2 BPI 2020,A16 P2 BPI 2020,Represent correlation graph of variables,Represent correlation graph of variables,2021-12-16 09:54:39.260528,P2,A16,2020,Professional,Representation
692,A16 P2 BPI 2020,A16 P2 BPI 2020,Calculate statistics,Calculate Statistics of cycle time,2021-12-16 10:54:39.260528,P2,A16,2020,Professional,Calculate statistics
693,A16 P2 BPI 2020,A16 P2 BPI 2020,Represent temporal series,Represent temporal series of traces,2021-12-16 11:54:39.260528,P2,A16,2020,Professional,Representation
694,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-16 12:54:39.260528,P5,A16,2020,Professional,Analyze Cycle Time
695,A16 P5 BPI 2020,A16 P5 BPI 2020,Filter traces,Filter traces by cycle time,2021-12-16 13:54:39.260528,P5,A16,2020,Professional,Manipulation
696,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-16 14:54:39.260528,P5,A16,2020,Professional,Calculate statistics
697,A16 P5 BPI 2020,A16 P5 BPI 2020,Represent process map,Represent process map with cycle time,2021-12-16 15:54:39.260528,P5,A16,2020,Professional,Representation
698,A16 P5 BPI 2020,A16 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-16 16:54:39.260528,P5,A16,2020,Professional,Identification
699,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2021-12-16 17:54:39.260528,P5,A16,2020,Professional,Calculate statistics
700,A16 P5 BPI 2020,A16 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-16 18:54:39.260528,P5,A16,2020,Professional,Identification
701,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate frequency,Calculate frequency of sub-processes,2021-12-16 19:54:39.260528,P5,A16,2020,Professional,Calculate statistics
702,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-16 20:54:39.260528,P5,A16,2020,Professional,Analyze Cycle Time
703,A16 P5 BPI 2020,A16 P5 BPI 2020,Filter traces,Filter traces by cycle time,2021-12-16 21:54:39.260528,P5,A16,2020,Professional,Manipulation
704,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-16 22:54:39.260528,P5,A16,2020,Professional,Calculate statistics
705,A16 P5 BPI 2020,A16 P5 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-16 23:54:39.260528,P5,A16,2020,Professional,Identification
706,A16 P5 BPI 2020,A16 P5 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-17 00:54:39.260528,P5,A16,2020,Professional,Calculate statistics
707,A16 P5 BPI 2020,A16 P5 BPI 2020,Represent process map,Represent process map with cycle time,2021-12-17 01:54:39.260528,P5,A16,2020,Professional,Representation
708,A16 P6 BPI 2020,A16 P6 BPI 2020,Identify traces by cycle time,Identify traces by cycle time,2021-12-17 02:54:39.260528,P6,A16,2020,Professional,Identification
709,A16 P6 BPI 2020,A16 P6 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-17 03:54:39.260528,P6,A16,2020,Professional,Analyze Cycle Time
710,A24 P1 BPI 2020,A24 P1 BPI 2020,Filter traces,Filter traces by year,2021-12-17 04:54:39.260528,P1,A24,2020,Professional,Manipulation
711,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate number of elements,Calculate number of events,2021-12-17 05:54:39.260528,P1,A24,2020,Professional,Calculate statistics
712,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-12-17 06:54:39.260528,P1,A24,2020,Professional,Calculate statistics
713,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate number of elements,Calculate number of activities,2021-12-17 07:54:39.260528,P1,A24,2020,Professional,Calculate statistics
714,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-17 08:54:39.260528,P1,A24,2020,Professional,Analyze Cycle Time
715,A24 P1 BPI 2020,A24 P1 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-12-17 09:54:39.260528,P1,A24,2020,Professional,Representation
716,A24 P1 BPI 2020,A24 P1 BPI 2020,Filter traces,Filter traces by cycle time,2021-12-17 10:54:39.260528,P1,A24,2020,Professional,Manipulation
717,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate frequency,Calculate frequency of traces,2021-12-17 11:54:39.260528,P1,A24,2020,Professional,Calculate statistics
718,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-17 12:54:39.260528,P1,A24,2020,Professional,Calculate statistics
719,A24 P1 BPI 2020,A24 P1 BPI 2020,Filter traces,Filter traces by cycle time,2021-12-17 13:54:39.260528,P1,A24,2020,Professional,Manipulation
720,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-17 14:54:39.260528,P1,A24,2020,Professional,Calculate statistics
721,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate number of elements,Calculate number of events,2021-12-17 15:54:39.260528,P1,A24,2020,Professional,Calculate statistics
722,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-12-17 16:54:39.260528,P1,A24,2020,Professional,Calculate statistics
723,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate number of elements,Calculate number of activities,2021-12-17 17:54:39.260528,P1,A24,2020,Professional,Calculate statistics
724,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-17 18:54:39.260528,P1,A24,2020,Professional,Analyze Cycle Time
725,A24 P1 BPI 2020,A24 P1 BPI 2020,Filter traces,Filter traces by cycle time,2021-12-17 19:54:39.260528,P1,A24,2020,Professional,Manipulation
726,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-17 20:54:39.260528,P1,A24,2020,Professional,Calculate statistics
727,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate processing time,Calculate processing time,2021-12-17 21:54:39.260528,P1,A24,2020,Professional,Analyze Cycle Time
728,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-17 22:54:39.260528,P1,A24,2020,Professional,Analyze Cycle Time
729,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-17 23:54:39.260528,P1,A24,2020,Professional,Analyze Cycle Time
730,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-12-18 00:54:39.260528,P1,A24,2020,Professional,Analyze Cycle Time
731,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate frequency,Calculate frequency of traces,2021-12-18 01:54:39.260528,P1,A24,2020,Professional,Calculate statistics
732,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-18 02:54:39.260528,P1,A24,2020,Professional,Calculate statistics
733,A24 P1 BPI 2020,A24 P1 BPI 2020,Calculate processing time,Calculate processing time,2021-12-18 03:54:39.260528,P1,A24,2020,Professional,Analyze Cycle Time
734,A24 P1 BPI 2020,A24 P1 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-12-18 04:54:39.260528,P1,A24,2020,Professional,Representation
735,A24 P2 BPI 2020,A24 P2 BPI 2020,Compare processing time,Compare processing time,2021-12-18 05:54:39.260528,P2,A24,2020,Professional,Analyze Cycle Time
736,A24 P2 BPI 2020,A24 P2 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-12-18 06:54:39.260528,P2,A24,2020,Professional,Representation
737,A24 P2 BPI 2020,A24 P2 BPI 2020,Identify attributes,Identify values of attributes,2021-12-18 07:54:39.260528,P2,A24,2020,Professional,Identification
738,A24 P4 BPI 2020,A24 P4 BPI 2020,Represent process map,Represent process map with cycle time,2021-12-18 08:54:39.260528,P4,A24,2020,Professional,Representation
739,A24 P4 BPI 2020,A24 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-18 09:54:39.260528,P4,A24,2020,Professional,Calculate statistics
740,A24 P4 BPI 2020,A24 P4 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for all traces,2021-12-18 10:54:39.260528,P4,A24,2020,Professional,Analyze Cycle Time
741,A24 P4 BPI 2020,A24 P4 BPI 2020,Identify transitions by cycle time,Identify transitions by cycle time,2021-12-18 11:54:39.260528,P4,A24,2020,Professional,Identification
742,A24 P4 BPI 2020,A24 P4 BPI 2020,Filter traces,Filter traces by activities,2021-12-18 12:54:39.260528,P4,A24,2020,Professional,Manipulation
743,A24 P4 BPI 2020,A24 P4 BPI 2020,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2021-12-18 13:54:39.260528,P4,A24,2020,Professional,Analyze Cycle Time
744,A24 P4 BPI 2020,A24 P4 BPI 2020,Filter traces,Filter traces by activities,2021-12-18 14:54:39.260528,P4,A24,2020,Professional,Manipulation
745,A24 P4 BPI 2020,A24 P4 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-12-18 15:54:39.260528,P4,A24,2020,Professional,Calculate statistics
746,A24 P4 BPI 2020,A24 P4 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-12-18 16:54:39.260528,P4,A24,2020,Professional,Analyze Cycle Time
747,A24 P4 BPI 2020,A24 P4 BPI 2020,Identify traces by cycle time,Identify traces by cycle time,2021-12-18 17:54:39.260528,P4,A24,2020,Professional,Identification
748,A1 P5 BPI 2015,A1 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-18 18:54:39.260528,P5,A1,2015,Professional,Analyze Cycle Time
749,A1 P5 BPI 2015,A1 P5 BPI 2015,Identify organizational units,Identify organizational units by cycle time,2021-12-18 19:54:39.260528,P5,A1,2015,Professional,Identification
750,A1 P5 BPI 2015,A1 P5 BPI 2015,Identify organizational units,Identify organizational units by cycle time,2021-12-18 20:54:39.260528,P5,A1,2015,Professional,Identification
751,A1 P5 BPI 2015,A1 P5 BPI 2015,Represent linear tendency of cycle time,Represent linear tendency of cycle time,2021-12-18 21:54:39.260528,P5,A1,2015,Professional,Representation
752,A1 P5 BPI 2015,A1 P5 BPI 2015,Group traces,Group traces by year,2021-12-18 22:54:39.260528,P5,A1,2015,Professional,Manipulation
753,A1 P5 BPI 2015,A1 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-18 23:54:39.260528,P5,A1,2015,Professional,Analyze Cycle Time
754,A1 P5 BPI 2015,A1 P5 BPI 2015,Represent temporal series,Represent temporal series of traces,2021-12-19 00:54:39.260528,P5,A1,2015,Professional,Representation
755,A1 P5 BPI 2015,A1 P5 BPI 2015,Identify organizational units,Identify organizational units by traces,2021-12-19 01:54:39.260528,P5,A1,2015,Professional,Identification
756,A1 P5 BPI 2015,A1 P5 BPI 2015,Identify organizational units,Identify organizational units by traces,2021-12-19 02:54:39.260528,P5,A1,2015,Professional,Identification
757,A1 P5 BPI 2015,A1 P5 BPI 2015,Filter traces,Filter traces by year,2021-12-19 03:54:39.260528,P5,A1,2015,Professional,Manipulation
758,A1 P5 BPI 2015,A1 P5 BPI 2015,Group traces,Group traces by resources,2021-12-19 04:54:39.260528,P5,A1,2015,Professional,Manipulation
759,A1 P5 BPI 2015,A1 P5 BPI 2015,Identify resources,Identify resources by activities,2021-12-19 05:54:39.260528,P5,A1,2015,Professional,Identification
760,A1 P5 BPI 2015,A1 P5 BPI 2015,Calculate percentages,Calculate percentage of activities,2021-12-19 06:54:39.260528,P5,A1,2015,Professional,Calculate statistics
761,A5 P5 BPI 2015,A5 P5 BPI 2015,Filter traces,Filter traces by activities,2021-12-19 07:54:39.260528,P5,A5,2015,Academic,Manipulation
762,A5 P5 BPI 2015,A5 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-12-19 08:54:39.260528,P5,A5,2015,Academic,Analyze Cycle Time
763,A5 P5 BPI 2015,A5 P5 BPI 2015,Calculate statistics,Calculate Statistics of cycle time,2021-12-19 09:54:39.260528,P5,A5,2015,Academic,Calculate statistics
764,A5 P5 BPI 2015,A5 P5 BPI 2015,Represent density of cycle time,Represent density of cycle time,2021-12-19 10:54:39.260528,P5,A5,2015,Academic,Representation
765,A5 P5 BPI 2015,A5 P5 BPI 2015,Identify organizational units,Identify organizational units by cycle time,2021-12-19 11:54:39.260528,P5,A5,2015,Academic,Identification
766,A5 P5 BPI 2015,A5 P5 BPI 2015,Identify organizational units,Identify organizational units by traces,2021-12-19 12:54:39.260528,P5,A5,2015,Academic,Identification
767,A5 P5 BPI 2015,A5 P5 BPI 2015,Identify organizational units,Identify organizational units by cycle time,2021-12-19 13:54:39.260528,P5,A5,2015,Academic,Identification
768,A5 P5 BPI 2015,A5 P5 BPI 2015,Group traces,Group traces depending on attributes,2021-12-19 14:54:39.260528,P5,A5,2015,Academic,Manipulation
769,A5 P5 BPI 2015,A5 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-19 15:54:39.260528,P5,A5,2015,Academic,Analyze Cycle Time
770,A5 P5 BPI 2015,A5 P5 BPI 2015,Filter traces,Filter traces by frequency,2021-12-19 16:54:39.260528,P5,A5,2015,Academic,Manipulation
771,A5 P5 BPI 2015,A5 P5 BPI 2015,Identify attributes,Identify values of attributes,2021-12-19 17:54:39.260528,P5,A5,2015,Academic,Identification
772,A5 P5 BPI 2015,A5 P5 BPI 2015,Calculate statistics,Calculate Statistics of attributes,2021-12-19 18:54:39.260528,P5,A5,2015,Academic,Calculate statistics
773,A5 P5 BPI 2015,A5 P5 BPI 2015,Identify organizational units,Identify organizational units by resources,2021-12-19 19:54:39.260528,P5,A5,2015,Academic,Identification
774,A5 P5 BPI 2015,A5 P5 BPI 2015,Group traces,Group traces depending on attributes,2021-12-19 20:54:39.260528,P5,A5,2015,Academic,Manipulation
775,A5 P5 BPI 2015,A5 P5 BPI 2015,Calculate statistics,Calculate Statistics of cycle time,2021-12-19 21:54:39.260528,P5,A5,2015,Academic,Calculate statistics
776,A3 P1 BPI 2017,A3 P1 BPI 2017,Represent process map,Represent process map with frequency,2021-12-19 22:54:39.260528,P1,A3,2017,Student,Representation
777,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of activities,2021-12-19 23:54:39.260528,P1,A3,2017,Student,Calculate statistics
778,A3 P1 BPI 2017,A3 P1 BPI 2017,Group traces,Group traces by resources,2021-12-20 00:54:39.260528,P1,A3,2017,Student,Manipulation
779,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-12-20 01:54:39.260528,P1,A3,2017,Student,Calculate statistics
780,A3 P1 BPI 2017,A3 P1 BPI 2017,Filter traces,Filter traces by activities,2021-12-20 02:54:39.260528,P1,A3,2017,Student,Manipulation
781,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-12-20 03:54:39.260528,P1,A3,2017,Student,Calculate statistics
782,A3 P1 BPI 2017,A3 P1 BPI 2017,Group traces,Group traces by activities,2021-12-20 04:54:39.260528,P1,A3,2017,Student,Manipulation
783,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-12-20 05:54:39.260528,P1,A3,2017,Student,Calculate statistics
784,A3 P1 BPI 2017,A3 P1 BPI 2017,Filter traces,Filter traces by activities,2021-12-20 06:54:39.260528,P1,A3,2017,Student,Manipulation
785,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-12-20 07:54:39.260528,P1,A3,2017,Student,Calculate statistics
786,A3 P1 BPI 2017,A3 P1 BPI 2017,Filter traces,Filter traces by activities,2021-12-20 08:54:39.260528,P1,A3,2017,Student,Manipulation
787,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-12-20 09:54:39.260528,P1,A3,2017,Student,Calculate statistics
788,A3 P1 BPI 2017,A3 P1 BPI 2017,Filter traces,Filter traces by activities,2021-12-20 10:54:39.260528,P1,A3,2017,Student,Manipulation
789,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-12-20 11:54:39.260528,P1,A3,2017,Student,Calculate statistics
790,A3 P1 BPI 2017,A3 P1 BPI 2017,Filter traces,Filter traces by activities,2021-12-20 12:54:39.260528,P1,A3,2017,Student,Manipulation
791,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate percentages,Calculate percentage of traces,2021-12-20 13:54:39.260528,P1,A3,2017,Student,Calculate statistics
792,A3 P1 BPI 2017,A3 P1 BPI 2017,Represent process map,Represent process map with cycle time,2021-12-20 14:54:39.260528,P1,A3,2017,Student,Representation
793,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2021-12-20 15:54:39.260528,P1,A3,2017,Student,Analyze Cycle Time
794,A3 P1 BPI 2017,A3 P1 BPI 2017,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-20 16:54:39.260528,P1,A3,2017,Student,Analyze Cycle Time
795,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for a subset of traces,2021-12-20 17:54:39.260528,P1,A3,2017,Student,Analyze Cycle Time
796,A3 P1 BPI 2017,A3 P1 BPI 2017,Group traces,Group traces by activities,2021-12-20 18:54:39.260528,P1,A3,2017,Student,Manipulation
797,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-12-20 19:54:39.260528,P1,A3,2017,Student,Analyze Cycle Time
798,A3 P1 BPI 2017,A3 P1 BPI 2017,Filter traces,Filter traces by attributes,2021-12-20 20:54:39.260528,P1,A3,2017,Student,Manipulation
799,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate number of elements,Calculate number of traces,2021-12-20 21:54:39.260528,P1,A3,2017,Student,Calculate statistics
800,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate number of elements,Calculate number of traces,2021-12-20 22:54:39.260528,P1,A3,2017,Student,Calculate statistics
801,A3 P1 BPI 2017,A3 P1 BPI 2017,Represent bar charts,Represent bar charts of traces,2021-12-20 23:54:39.260528,P1,A3,2017,Student,Representation
802,A3 P1 BPI 2017,A3 P1 BPI 2017,Filter traces,Filter traces by attributes,2021-12-21 00:54:39.260528,P1,A3,2017,Student,Manipulation
803,A3 P1 BPI 2017,A3 P1 BPI 2017,Calculate number of elements,Calculate number of traces,2021-12-21 01:54:39.260528,P1,A3,2017,Student,Calculate statistics
804,A3 P1 BPI 2017,A3 P1 BPI 2017,Represent bar charts,Represent bar charts of attributes,2021-12-21 02:54:39.260528,P1,A3,2017,Student,Representation
805,A18 P1 BPI 2017,A18 P1 BPI 2017,Filter events,Filter events by attributes,2021-12-21 03:54:39.260528,P1,A18,2017,Professional,Manipulation
806,A18 P1 BPI 2017,A18 P1 BPI 2017,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-12-21 04:54:39.260528,P1,A18,2017,Professional,Analyze Cycle Time
807,A18 P1 BPI 2017,A18 P1 BPI 2017,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-12-21 05:54:39.260528,P1,A18,2017,Professional,Analyze Cycle Time
808,A18 P1 BPI 2017,A18 P1 BPI 2017,Filter events,Filter events by resources,2021-12-21 06:54:39.260528,P1,A18,2017,Professional,Manipulation
