,case:id,case:concept:name,concept:name,Variant,time:timestamp,Question,Report,Year,Category,Type,Tupla,Organization
127,A10 P6 BPI 2020,A10 P6 BPI 2020,Calculate number of elements,Calculate number of activities,2021-11-24 16:37:02.248560,P6,A10,2020,Academic,Calculate statistics,A102020,InternalAuditDepartmentRostovonDon
128,A10 P6 BPI 2020,A10 P6 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for each subset of traces,2021-11-24 17:37:02.248560,P6,A10,2020,Academic,Analyze Cycle Time,A102020,InternalAuditDepartmentRostovonDon
129,A12 P6 BPI 2020,A12 P6 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2021-11-24 18:37:02.248560,P6,A12,2020,Professional,Analyze Cycle Time,A122020,Sberbank
130,A12 P6 BPI 2020,A12 P6 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-11-24 19:37:02.248560,P6,A12,2020,Professional,Analyze Cycle Time,A122020,Sberbank
131,A13 P6 BPI 2020,A13 P6 BPI 2020,Preprocess the traces of the logs,Preprocess the traces of the logs,2021-11-24 20:37:02.248560,P6,A13,2020,Professional,Manipulation,A132020,Sberbank
132,A13 P6 BPI 2020,A13 P6 BPI 2020,Represent process map,Represent process map with cycle time,2021-11-24 21:37:02.248560,P6,A13,2020,Professional,Representation,A132020,Sberbank
133,A13 P6 BPI 2020,A13 P6 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for each subset of traces,2021-11-24 22:37:02.248560,P6,A13,2020,Professional,Analyze Cycle Time,A132020,Sberbank
134,A13 P6 BPI 2020,A13 P6 BPI 2020,Calculate frequency,Calculate frequency of variants,2021-11-24 23:37:02.248560,P6,A13,2020,Professional,Calculate statistics,A132020,Sberbank
135,A13 P6 BPI 2020,A13 P6 BPI 2020,Calculate intervals of time of the traces,Calculate intervals of time of the traces,2021-11-25 00:37:02.248560,P6,A13,2020,Professional,Analyze Cycle Time,A132020,Sberbank
136,A13 P6 BPI 2020,A13 P6 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-11-25 01:37:02.248560,P6,A13,2020,Professional,Analyze Cycle Time,A132020,Sberbank
137,A25 P6 BPI 2020,A25 P6 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-11-25 02:37:02.248560,P6,A25,2020,Student,Representation,A252020,
138,A25 P6 BPI 2020,A25 P6 BPI 2020,Calculate cycle time,Calculate cycle time for all pairs of events for all traces,2021-11-25 03:37:02.248560,P6,A25,2020,Student,Analyze Cycle Time,A252020,
139,A25 P6 BPI 2020,A25 P6 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-11-25 04:37:02.248560,P6,A25,2020,Student,Analyze Cycle Time,A252020,
140,A26 P6 BPI 2020,A26 P6 BPI 2020,Calculate cycle time,Get cycle time from the previous question,2021-11-25 05:37:02.248560,P6,A26,2020,Professional,Analyze Cycle Time,A262020,Sberbank
141,A26 P6 BPI 2020,A26 P6 BPI 2020,Represent process map,Get process map from the previous question,2021-11-25 06:37:02.248560,P6,A26,2020,Professional,Representation,A262020,Sberbank
142,A26 P6 BPI 2020,A26 P6 BPI 2020,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-11-25 07:37:02.248560,P6,A26,2020,Professional,Analyze Cycle Time,A262020,Sberbank
143,A28 P6 BPI 2020,A28 P6 BPI 2020,Identify bottlenecks,Identify sub-processes with incorrect orders with respect to the happy path as bottlenecks,2021-11-25 08:37:02.248560,P6,A28,2020,Professional,Analyze Cycle Time,A282020,Sberbank
144,A35 P6 BPI 2020,A35 P6 BPI 2020,Represent process map,Represent process map with cycle time,2021-11-25 09:37:02.248560,P6,A35,2020,Professional,Representation,A352020,
145,A35 P6 BPI 2020,A35 P6 BPI 2020,Identify bottlenecks,Identify sub-processes with incorrect orders with respect to the happy path as bottlenecks,2021-11-25 10:37:02.248560,P6,A35,2020,Professional,Analyze Cycle Time,A352020,
146,A37 P6 BPI 2020,A37 P6 BPI 2020,Filter traces,Filter traces by activities,2021-11-25 11:37:02.248560,P6,A37,2020,Professional,Manipulation,A372020,Sberbank
147,A37 P6 BPI 2020,A37 P6 BPI 2020,Preprocess the traces of the logs,Preprocess the traces of the logs,2021-11-25 12:37:02.248560,P6,A37,2020,Professional,Manipulation,A372020,Sberbank
148,A37 P6 BPI 2020,A37 P6 BPI 2020,Calculate number of elements,Calculate number of variants,2021-11-25 13:37:02.248560,P6,A37,2020,Professional,Calculate statistics,A372020,Sberbank
149,A37 P6 BPI 2020,A37 P6 BPI 2020,Calculate number of elements,Calculate number of different organizational units,2021-11-25 14:37:02.248560,P6,A37,2020,Professional,Calculate statistics,A372020,Sberbank
150,A37 P6 BPI 2020,A37 P6 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-11-25 15:37:02.248560,P6,A37,2020,Professional,Analyze Cycle Time,A372020,Sberbank
151,A37 P6 BPI 2020,A37 P6 BPI 2020,Compare cycle time,Compare cycle time,2021-11-25 16:37:02.248560,P6,A37,2020,Professional,Analyze Cycle Time,A372020,Sberbank
152,A2 P5 BPI 2015,A2 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-11-25 17:37:02.248560,P5,A2,2015,Student,Analyze Cycle Time,A22015,UniversityofTartu
153,A2 P5 BPI 2015,A2 P5 BPI 2015,Filter events,Filter events by cycle time,2021-11-25 18:37:02.248560,P5,A2,2015,Student,Manipulation,A22015,UniversityofTartu
154,A2 P5 BPI 2015,A2 P5 BPI 2015,Represent histograms,Represent histograms of cycle time,2021-11-25 19:37:02.248560,P5,A2,2015,Student,Representation,A22015,UniversityofTartu
155,A2 P5 BPI 2015,A2 P5 BPI 2015,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-11-25 20:37:02.248560,P5,A2,2015,Student,Analyze Cycle Time,A22015,UniversityofTartu
156,A3 P5 BPI 2015,A3 P5 BPI 2015,Group activities,Group activities by sub-processes,2021-11-25 21:37:02.248560,P5,A3,2015,Professional,Manipulation,A32015,KPMGAdvisory
157,A3 P5 BPI 2015,A3 P5 BPI 2015,Calculate cycle time,Calculate cycle time for all pairs of events for each subset of traces,2021-11-25 22:37:02.248560,P5,A3,2015,Professional,Analyze Cycle Time,A32015,KPMGAdvisory
158,A3 P5 BPI 2015,A3 P5 BPI 2015,Represent process map,Represent process map with cycle time,2021-11-25 23:37:02.248560,P5,A3,2015,Professional,Representation,A32015,KPMGAdvisory
159,A3 P5 BPI 2015,A3 P5 BPI 2015,Filter activities,Filter activities by frequency,2021-11-26 00:37:02.248560,P5,A3,2015,Professional,Manipulation,A32015,KPMGAdvisory
160,A3 P5 BPI 2015,A3 P5 BPI 2015,Represent bar charts,Represent bar charts of traces,2021-11-26 01:37:02.248560,P5,A3,2015,Professional,Representation,A32015,KPMGAdvisory
161,A3 P5 BPI 2015,A3 P5 BPI 2015,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-11-26 02:37:02.248560,P5,A3,2015,Professional,Analyze Cycle Time,A32015,KPMGAdvisory
162,A3 P5 BPI 2015,A3 P5 BPI 2015,Represent process map,Represent process map with cycle time,2021-11-26 03:37:02.248560,P5,A3,2015,Professional,Representation,A32015,KPMGAdvisory
163,A4 P5 BPI 2015,A4 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-11-26 04:37:02.248560,P5,A4,2015,Academic,Analyze Cycle Time,A42015,NationalResearchCouncilCanada
164,A4 P5 BPI 2015,A4 P5 BPI 2015,Identify bottlenecks,Identify organizational units as bottlenecks applying temporal performance criteria,2021-11-26 05:37:02.248560,P5,A4,2015,Academic,Analyze Cycle Time,A42015,NationalResearchCouncilCanada
165,A4 P5 BPI 2015,A4 P5 BPI 2015,Identify impact of bottlenecks by organizational unit,Identify impact of bottlenecks by organizational unit,2021-11-26 06:37:02.248560,P5,A4,2015,Academic,Identification,A42015,NationalResearchCouncilCanada
166,A4 P5 BPI 2015,A4 P5 BPI 2015,Compare cycle time,Compare cycle time,2021-11-26 07:37:02.248560,P5,A4,2015,Academic,Analyze Cycle Time,A42015,NationalResearchCouncilCanada
167,A7 P5 BPI 2015,A7 P5 BPI 2015,Filter traces,Filter traces by attributes,2021-11-26 08:37:02.248560,P5,A7,2015,Academic,Manipulation,A72015,CapgeminiBTECHDivision
168,A7 P5 BPI 2015,A7 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-11-26 09:37:02.248560,P5,A7,2015,Academic,Analyze Cycle Time,A72015,CapgeminiBTECHDivision
169,A7 P5 BPI 2015,A7 P5 BPI 2015,Represent histograms,Represent histograms of cycle time,2021-11-26 10:37:02.248560,P5,A7,2015,Academic,Representation,A72015,CapgeminiBTECHDivision
170,A7 P5 BPI 2015,A7 P5 BPI 2015,Compare cycle time,Compare cycle time,2021-11-26 11:37:02.248560,P5,A7,2015,Academic,Analyze Cycle Time,A72015,CapgeminiBTECHDivision
171,A7 P5 BPI 2015,A7 P5 BPI 2015,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-11-26 12:37:02.248560,P5,A7,2015,Academic,Analyze Cycle Time,A72015,CapgeminiBTECHDivision
172,A7 P5 BPI 2015,A7 P5 BPI 2015,Represent process map,Represent process map with cycle time,2021-11-26 13:37:02.248560,P5,A7,2015,Academic,Representation,A72015,CapgeminiBTECHDivision
173,A8 P5 BPI 2015,A8 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-11-26 14:37:02.248560,P5,A8,2015,Professional,Analyze Cycle Time,A82015,GRADIENTECM
174,A8 P5 BPI 2015,A8 P5 BPI 2015,Compare cycle time,Compare cycle time,2021-11-26 15:37:02.248560,P5,A8,2015,Professional,Analyze Cycle Time,A82015,GRADIENTECM
175,A8 P5 BPI 2015,A8 P5 BPI 2015,Group traces,Group traces depending on attributes,2021-11-26 16:37:02.248560,P5,A8,2015,Professional,Manipulation,A82015,GRADIENTECM
176,A8 P5 BPI 2015,A8 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-11-26 17:37:02.248560,P5,A8,2015,Professional,Analyze Cycle Time,A82015,GRADIENTECM
177,A8 P5 BPI 2015,A8 P5 BPI 2015,Group traces,Group traces by cycle time,2021-11-26 18:37:02.248560,P5,A8,2015,Professional,Manipulation,A82015,GRADIENTECM
178,A8 P5 BPI 2015,A8 P5 BPI 2015,Group traces,Group traces by organizational units,2021-11-26 19:37:02.248560,P5,A8,2015,Professional,Manipulation,A82015,GRADIENTECM
179,A8 P5 BPI 2015,A8 P5 BPI 2015,Compare cycle time,Compare cycle time,2021-11-26 20:37:02.248560,P5,A8,2015,Professional,Analyze Cycle Time,A82015,GRADIENTECM
180,A8 P5 BPI 2015,A8 P5 BPI 2015,Analyze cycle time depending on the events,Analyze cycle time depending on the events,2021-11-26 21:37:02.248560,P5,A8,2015,Professional,Analyze Cycle Time,A82015,GRADIENTECM
181,A8 P5 BPI 2015,A8 P5 BPI 2015,Calculate number of elements,Calculate number of traces,2021-11-26 22:37:02.248560,P5,A8,2015,Professional,Calculate statistics,A82015,GRADIENTECM
182,A8 P5 BPI 2015,A8 P5 BPI 2015,Compare cycle time,Compare cycle time,2021-11-26 23:37:02.248560,P5,A8,2015,Professional,Analyze Cycle Time,A82015,GRADIENTECM
183,A8 P5 BPI 2015,A8 P5 BPI 2015,Filter activities,Filter activities by frequency,2021-11-27 00:37:02.248560,P5,A8,2015,Professional,Manipulation,A82015,GRADIENTECM
184,A8 P5 BPI 2015,A8 P5 BPI 2015,Identify bottlenecks,Identify activities as bottlenecks applying temporal performance criteria,2021-11-27 01:37:02.248560,P5,A8,2015,Professional,Analyze Cycle Time,A82015,GRADIENTECM
185,A8 P5 BPI 2015,A8 P5 BPI 2015,Calculate frequency,Calculate frequency of activities,2021-11-27 02:37:02.248560,P5,A8,2015,Professional,Calculate statistics,A82015,GRADIENTECM
186,A8 P5 BPI 2015,A8 P5 BPI 2015,Calculate cycle time,Calculate cycle time of only a subset of pairs of events for each subset of traces,2021-11-27 03:37:02.248560,P5,A8,2015,Professional,Analyze Cycle Time,A82015,GRADIENTECM
187,A8 P5 BPI 2015,A8 P5 BPI 2015,Identify bottlenecks,Identify organizational units as bottlenecks applying temporal performance criteria,2021-11-27 04:37:02.248560,P5,A8,2015,Professional,Analyze Cycle Time,A82015,GRADIENTECM
188,A8 P5 BPI 2015,A8 P5 BPI 2015,Identify resources,Identify resource associated with bottlenecks,2021-11-27 05:37:02.248560,P5,A8,2015,Professional,Identification,A82015,GRADIENTECM
189,A9 P5 BPI 2015,A9 P5 BPI 2015,Filter traces,Filter traces by activities,2021-11-27 06:37:02.248560,P5,A9,2015,Student,Manipulation,A92015,APPSAdvancedProcessPerformancereSearchcenter
190,A9 P5 BPI 2015,A9 P5 BPI 2015,Calculate cycle time,Calculate cycle time for all pairs of events for a subset of traces,2021-11-27 07:37:02.248560,P5,A9,2015,Student,Analyze Cycle Time,A92015,APPSAdvancedProcessPerformancereSearchcenter
191,A9 P5 BPI 2015,A9 P5 BPI 2015,Group traces,Group traces by cycle time,2021-11-27 08:37:02.248560,P5,A9,2015,Student,Manipulation,A92015,APPSAdvancedProcessPerformancereSearchcenter
192,A9 P5 BPI 2015,A9 P5 BPI 2015,Apply decision trees,Apply decision trees,2021-11-27 09:37:02.248560,P5,A9,2015,Student,Others,A92015,APPSAdvancedProcessPerformancereSearchcenter
193,A9 P5 BPI 2015,A9 P5 BPI 2015,Group organizational units,Group organizational units,2021-11-27 10:37:02.248560,P5,A9,2015,Student,Manipulation,A92015,APPSAdvancedProcessPerformancereSearchcenter
194,A9 P5 BPI 2015,A9 P5 BPI 2015,Calculate number of elements,Calculate number of traces,2021-11-27 11:37:02.248560,P5,A9,2015,Student,Calculate statistics,A92015,APPSAdvancedProcessPerformancereSearchcenter
195,A9 P5 BPI 2015,A9 P5 BPI 2015,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-11-27 12:37:02.248560,P5,A9,2015,Student,Analyze Cycle Time,A92015,APPSAdvancedProcessPerformancereSearchcenter
196,A9 P5 BPI 2015,A9 P5 BPI 2015,Compare cycle time,Compare cycle time,2021-11-27 13:37:02.248560,P5,A9,2015,Student,Analyze Cycle Time,A92015,APPSAdvancedProcessPerformancereSearchcenter
197,A9 P5 BPI 2015,A9 P5 BPI 2015,Identify bottlenecks,Identify organizational units as bottlenecks applying temporal performance criteria,2021-11-27 14:37:02.248560,P5,A9,2015,Student,Analyze Cycle Time,A92015,APPSAdvancedProcessPerformancereSearchcenter
198,A1 P1 BPI 2020,A1 P1 BPI 2020,Filter traces,Filter traces by activities,2021-11-27 15:37:02.248560,P1,A1,2020,Academic,Manipulation,A12020,TechnischeUniversitätBerlin
199,A1 P1 BPI 2020,A1 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-11-27 16:37:02.248560,P1,A1,2020,Academic,Analyze Cycle Time,A12020,TechnischeUniversitätBerlin
200,A1 P1 BPI 2020,A1 P1 BPI 2020,Calculate throughput,Calculate throughput,2021-11-27 17:37:02.248560,P1,A1,2020,Academic,Analyze Cycle Time,A12020,TechnischeUniversitätBerlin
201,A1 P1 BPI 2020,A1 P1 BPI 2020,Filter traces,Filter traces by attributes,2021-11-27 18:37:02.248560,P1,A1,2020,Academic,Manipulation,A12020,TechnischeUniversitätBerlin
202,A1 P1 BPI 2020,A1 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for a subset of traces,2021-11-27 19:37:02.248560,P1,A1,2020,Academic,Analyze Cycle Time,A12020,TechnischeUniversitätBerlin
203,A2 P1 BPI 2020,A2 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for all traces,2021-11-27 20:37:02.248560,P1,A2,2020,Student,Analyze Cycle Time,A22020,FacultyofScienceUtrechtUniversity
204,A7 P1 BPI 2020,A7 P1 BPI 2020,Filter traces,Filter traces by activities,2021-11-27 21:37:02.248560,P1,A7,2020,Academic,Manipulation,A72020,GermanResearchCenterforArtificialIntelligenceDFKI
205,A7 P1 BPI 2020,A7 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-11-27 22:37:02.248560,P1,A7,2020,Academic,Calculate statistics,A72020,GermanResearchCenterforArtificialIntelligenceDFKI
206,A7 P1 BPI 2020,A7 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-11-27 23:37:02.248560,P1,A7,2020,Academic,Calculate statistics,A72020,GermanResearchCenterforArtificialIntelligenceDFKI
207,A7 P1 BPI 2020,A7 P1 BPI 2020,Calculate throughput,Calculate throughput,2021-11-28 00:37:02.248560,P1,A7,2020,Academic,Analyze Cycle Time,A72020,GermanResearchCenterforArtificialIntelligenceDFKI
208,A7 P1 BPI 2020,A7 P1 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-11-28 01:37:02.248560,P1,A7,2020,Academic,Calculate statistics,A72020,GermanResearchCenterforArtificialIntelligenceDFKI
209,A7 P1 BPI 2020,A7 P1 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-11-28 02:37:02.248560,P1,A7,2020,Academic,Calculate statistics,A72020,GermanResearchCenterforArtificialIntelligenceDFKI
210,A7 P1 BPI 2020,A7 P1 BPI 2020,Calculate throughput,Calculate throughput,2021-11-28 03:37:02.248560,P1,A7,2020,Academic,Analyze Cycle Time,A72020,GermanResearchCenterforArtificialIntelligenceDFKI
211,A7 P1 BPI 2020,A7 P1 BPI 2020,Calculate statistics,Calculate Statistics of throughput,2021-11-28 04:37:02.248560,P1,A7,2020,Academic,Calculate statistics,A72020,GermanResearchCenterforArtificialIntelligenceDFKI
212,A10 P1 BPI 2020,A10 P1 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for all traces,2021-11-28 05:37:02.248560,P1,A10,2020,Academic,Analyze Cycle Time,A102020,InternalAuditDepartmentRostovonDon
213,A10 P1 BPI 2020,A10 P1 BPI 2020,Represent histograms,Represent histograms of cycle time,2021-11-28 06:37:02.248560,P1,A10,2020,Academic,Representation,A102020,InternalAuditDepartmentRostovonDon
214,A10 P1 BPI 2020,A10 P1 BPI 2020,Represent boxplots of cycle time,Represent boxplots of cycle time,2021-11-28 07:37:02.248560,P1,A10,2020,Academic,Representation,A102020,InternalAuditDepartmentRostovonDon
215,A10 P1 BPI 2020,A10 P1 BPI 2020,Represent density of cycle time,Represent density of cycle time,2021-11-28 08:37:02.248560,P1,A10,2020,Academic,Representation,A102020,InternalAuditDepartmentRostovonDon
216,A12 P1 BPI 2020,A12 P1 BPI 2020,Calculate processing time,Calculate processing time,2021-11-28 09:37:02.248560,P1,A12,2020,Professional,Analyze Cycle Time,A122020,Sberbank
217,A12 P1 BPI 2020,A12 P1 BPI 2020,Filter traces,Filter traces by activities,2021-11-28 10:37:02.248560,P1,A12,2020,Professional,Manipulation,A122020,Sberbank
218,A12 P1 BPI 2020,A12 P1 BPI 2020,Represent process map,Represent process map with cycle time,2021-11-28 11:37:02.248560,P1,A12,2020,Professional,Representation,A122020,Sberbank
219,A13 P1 BPI 2020,A13 P1 BPI 2020,Represent bar charts,Represent bar charts of traces,2021-11-28 12:37:02.248560,P1,A13,2020,Professional,Representation,A132020,Sberbank
220,A13 P1 BPI 2020,A13 P1 BPI 2020,Calculate throughput,Calculate throughput,2021-11-28 13:37:02.248560,P1,A13,2020,Professional,Analyze Cycle Time,A132020,Sberbank
221,A13 P1 BPI 2020,A13 P1 BPI 2020,Represent bar charts,Represent bar charts of traces,2021-11-28 14:37:02.248560,P1,A13,2020,Professional,Representation,A132020,Sberbank
222,A13 P1 BPI 2020,A13 P1 BPI 2020,Group traces,Group traces by year,2021-11-28 15:37:02.248560,P1,A13,2020,Professional,Manipulation,A132020,Sberbank
223,A13 P1 BPI 2020,A13 P1 BPI 2020,Filter traces,Filter traces by activities,2021-11-28 16:37:02.248560,P1,A13,2020,Professional,Manipulation,A132020,Sberbank
224,A13 P1 BPI 2020,A13 P1 BPI 2020,Calculate cycle time,Calculate cycle time of the whole process for each subset of traces,2021-11-28 17:37:02.248560,P1,A13,2020,Professional,Analyze Cycle Time,A132020,Sberbank
225,A13 P1 BPI 2020,A13 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-11-28 18:37:02.248560,P1,A13,2020,Professional,Calculate statistics,A132020,Sberbank
226,A13 P1 BPI 2020,A13 P1 BPI 2020,Calculate percentages,Calculate percentage of traces,2021-11-28 19:37:02.248560,P1,A13,2020,Professional,Calculate statistics,A132020,Sberbank
227,A18 P1 BPI 2020,A18 P1 BPI 2020,Filter traces,Filter traces by activities,2021-11-28 20:37:02.248560,P1,A18,2020,Academic,Manipulation,A182020,PolitecnicodiMilano
228,A18 P1 BPI 2020,A18 P1 BPI 2020,Calculate number of elements,Calculate number of traces,2021-11-28 21:37:02.248560,P1,A18,2020,Academic,Calculate statistics,A182020,PolitecnicodiMilano
229,A18 P1 BPI 2020,A18 P1 BPI 2020,Calculate cycle time,Calculate cycle time of a fragment of the process for a subset of traces,2021-11-28 22:37:02.248560,P1,A18,2020,Academic,Analyze Cycle Time,A182020,PolitecnicodiMilano
230,A18 P1 BPI 2020,A18 P1 BPI 2020,Represent boxplots of cycle time,Represent boxplots of cycle time,2021-11-28 23:37:02.248560,P1,A18,2020,Academic,Representation,A182020,PolitecnicodiMilano
231,A25 P1 BPI 2020,A25 P1 BPI 2020,Filter traces,Filter traces by attributes,2021-11-29 00:37:02.248560,P1,A25,2020,Student,Manipulation,A252020,
